"County","Facility ID","Facility Name","Utility","Type","FlowMGD","Grouping"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Res Irrig/ Landscape",0.31,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Golf Courses",2.49,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Industrial",0.01,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Surface Water",NA,"2020 Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","Deep Well Injection",2.83,"2020 Disposal"
"Charlotte","FL0040291","Charlotte County - East Port","Charlotte Co- Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Permitted Capacity",1.2,"Facility Information"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Total WW Flow",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Surface Water",NA,"2020 Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","Deep Well Injection",NA,"2020 Disposal"
"Charlotte","FLA014048","Charlotte County - West Port","Charlotte Co- Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Permitted Capacity",2,"Facility Information"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Total WW Flow",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Surface Water",NA,"2020 Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","Deep Well Injection",NA,"2020 Disposal"
"Charlotte","FLA014098","Charlotte County - Rotonda","Charlotte Co- Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Permitted Capacity",3.4,"Facility Information"
"Charlotte","FLA014126","Englewood","Englewood WD","Total WW Flow",1.43,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","Total Reuse",1.16,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","WW Disposal",0.05,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","Res Irrig/ Landscape",0.53,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Golf Courses",0.63,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Industrial",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","ATP/Other",0.14,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014126","Englewood","Englewood WD","Surface Water",NA,"2020 Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","Deep Well Injection",0.05,"2020 Disposal"
"Charlotte","FLA014126","Englewood","Englewood WD","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Permitted Capacity",4,"Facility Information"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Total WW Flow",2.46,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","WW Disposal",2.46,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Res Irrig/ Landscape",0,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Industrial",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Surface Water",NA,"2020 Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","Deep Well Injection",2.46,"2020 Disposal"
"Charlotte","FLA118371","Punta Gorda","Punta Gorda","IPR",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Permitted Capacity",0.5,"Facility Information"
"Charlotte","FLA014060","Riverwood","Riverwood","Total WW Flow",0.13,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","Total Reuse",0.9,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","Transfers In",0.54,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","Res Irrig/ Landscape",0.71,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Golf Courses",0.19,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Industrial",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Recharge/ RIBS",0.02,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Charlotte","FLA014060","Riverwood","Riverwood","Surface Water",NA,"2020 Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","Deep Well Injection",NA,"2020 Disposal"
"Charlotte","FLA014060","Riverwood","Riverwood","IPR",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Permitted Capacity",2,"Facility Information"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Total WW Flow",0.79,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Total Reuse",0.23,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Res Irrig/ Landscape",0.03,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Golf Courses",0.04,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Ag Irrig",0.11,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Industrial",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Wetlands",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Other Reuse",0.05,"2020 Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Recharge/ RIBS",0.1,"2020 Non-Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Surface Water",NA,"2020 Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","Deep Well Injection",NA,"2020 Disposal"
"DeSoto","FL0027511","Arcadia - Tyson","Arcadia","IPR",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Permitted Capacity",0.75,"Facility Information"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Total WW Flow",0.33,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Industrial",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Wetlands",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Sprayfields",0.33,"2020 Non-Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Surface Water",NA,"2020 Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","Deep Well Injection",NA,"2020 Disposal"
"DeSoto","FLA530808","Desoto County Regional","Desoto Co-No Reuse","IPR",NA,"2020 Beneficial Reuse by Category"
"Manatee","FLA012619","Manatee County - Southwest","Manatee Co- Master","Permitted Capacity",15,"Facility Information"
"Manatee","FLA012619","Manatee County - Southwest","Manatee Co- Master","Total WW Flow",13.2,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Manatee","FLA012619","Manatee County - Southwest","Manatee Co- Master","Total Reuse",17.2,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Manatee","FLA012619","Manatee County - Southwest","Manatee Co- Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
